task_run__calibration,task_run__created,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip,task_runinfo__category,task_runinfo__task_id,task_runinfo__tweet_id_tweet
None,2017-08-04T21:09:54.804512,2017-08-04T21:10:05.213141,27027,"{""category"": ""6"", ""tweet_id_tweet"": ""454695769740558336"", ""task_id"": 16730}",62,16730,None,33,None,6,16730,4.55E+17
None,2017-08-04T21:10:00.688233,2017-08-04T21:10:11.130845,27028,"{""category"": ""5"", ""tweet_id_tweet"": ""455347562506362881"", ""task_id"": 16731}",62,16731,None,33,None,5,16731,4.55E+17
None,2017-08-04T21:10:05.517705,2017-08-04T21:10:16.654660,27029,"{""category"": ""6"", ""tweet_id_tweet"": ""451424985916391425"", ""task_id"": 16732}",62,16732,None,33,None,6,16732,4.51E+17
None,2017-08-04T21:10:11.435598,2017-08-04T21:10:20.819199,27030,"{""category"": ""6"", ""tweet_id_tweet"": ""454291156168220672"", ""task_id"": 16733}",62,16733,None,33,None,6,16733,4.54E+17
None,2017-08-04T21:10:16.932323,2017-08-04T21:10:29.000315,27031,"{""category"": ""5"", ""tweet_id_tweet"": ""451577499709747200"", ""task_id"": 16734}",62,16734,None,33,None,5,16734,4.52E+17
None,2017-08-04T21:10:21.145979,2017-08-04T21:10:32.843992,27032,"{""category"": ""1"", ""tweet_id_tweet"": ""451567381110718466"", ""task_id"": 16735}",62,16735,None,33,None,1,16735,4.52E+17
None,2017-08-04T21:10:29.342015,2017-08-04T21:10:36.418076,27033,"{""category"": ""2"", ""tweet_id_tweet"": ""452839122034360320"", ""task_id"": 16736}",62,16736,None,33,None,2,16736,4.53E+17
None,2017-08-04T21:10:33.116614,2017-08-04T21:10:41.718800,27034,"{""category"": ""2"", ""tweet_id_tweet"": ""451353910520057856"", ""task_id"": 16737}",62,16737,None,33,None,2,16737,4.51E+17
None,2017-08-04T21:10:36.804850,2017-08-04T21:10:46.167017,27035,"{""category"": ""2"", ""tweet_id_tweet"": ""454340910088613888"", ""task_id"": 16738}",62,16738,None,33,None,2,16738,4.54E+17
None,2017-08-04T21:10:42.010930,2017-08-04T21:10:49.935725,27036,"{""category"": ""4"", ""tweet_id_tweet"": ""451760048600276992"", ""task_id"": 16739}",62,16739,None,33,None,4,16739,4.52E+17
None,2017-08-04T21:10:46.445467,2017-08-04T21:10:53.441839,27037,"{""category"": ""2"", ""tweet_id_tweet"": ""453634366241914881"", ""task_id"": 16740}",62,16740,None,33,None,2,16740,4.54E+17
None,2017-08-04T21:10:50.240082,2017-08-04T21:10:56.722342,27038,"{""category"": ""5"", ""tweet_id_tweet"": ""451298442711945216"", ""task_id"": 16741}",62,16741,None,33,None,5,16741,4.51E+17
None,2017-08-04T21:10:53.741048,2017-08-04T21:11:03.598506,27039,"{""category"": ""7"", ""tweet_id_tweet"": ""452223343639670784"", ""task_id"": 16742}",62,16742,None,33,None,7,16742,4.52E+17
None,2017-08-04T21:10:57.438780,2017-08-04T21:11:12.871332,27040,"{""category"": ""4"", ""tweet_id_tweet"": ""451560223078359040"", ""task_id"": 16743}",62,16743,None,33,None,4,16743,4.52E+17
None,2017-08-04T21:11:03.916667,2017-08-04T21:11:17.396888,27041,"{""category"": ""6"", ""tweet_id_tweet"": ""452910988581302273"", ""task_id"": 16744}",62,16744,None,33,None,6,16744,4.53E+17
None,2017-08-04T21:11:13.156204,2017-08-04T21:11:25.591556,27042,"{""category"": ""4"", ""tweet_id_tweet"": ""451557069280129024"", ""task_id"": 16745}",62,16745,None,33,None,4,16745,4.52E+17
None,2017-08-04T21:11:17.672714,2017-08-04T21:11:30.574922,27043,"{""category"": ""6"", ""tweet_id_tweet"": ""452191046718341120"", ""task_id"": 16746}",62,16746,None,33,None,6,16746,4.52E+17
None,2017-08-04T21:11:26.347166,2017-08-04T21:11:36.680532,27044,"{""category"": ""1"", ""tweet_id_tweet"": ""453370239003406336"", ""task_id"": 16747}",62,16747,None,33,None,1,16747,4.53E+17
None,2017-08-04T21:11:30.890756,2017-08-04T21:11:46.286599,27045,"{""category"": ""6"", ""tweet_id_tweet"": ""451570795492278272"", ""task_id"": 16748}",62,16748,None,33,None,6,16748,4.52E+17
None,2017-08-04T21:11:36.974759,2017-08-04T21:11:52.705908,27046,"{""category"": ""5"", ""tweet_id_tweet"": ""451703841457975296"", ""task_id"": 16749}",62,16749,None,33,None,5,16749,4.52E+17
None,2017-08-04T21:11:46.576202,2017-08-04T21:11:57.764229,27047,"{""category"": ""1"", ""tweet_id_tweet"": ""454998342708113408"", ""task_id"": 16750}",62,16750,None,33,None,1,16750,4.55E+17
None,2017-08-04T21:11:53.054797,2017-08-04T21:12:06.280548,27048,"{""category"": ""5"", ""tweet_id_tweet"": ""455213888502767616"", ""task_id"": 16751}",62,16751,None,33,None,5,16751,4.55E+17
None,2017-08-04T21:11:58.061698,2017-08-04T21:12:10.603293,27049,"{""category"": ""7"", ""tweet_id_tweet"": ""451879464797229056"", ""task_id"": 16752}",62,16752,None,33,None,7,16752,4.52E+17
None,2017-08-04T21:12:06.568959,2017-08-04T21:12:14.809242,27050,"{""category"": ""6"", ""tweet_id_tweet"": ""451539786692435969"", ""task_id"": 16753}",62,16753,None,33,None,6,16753,4.52E+17
None,2017-08-04T21:12:10.898275,2017-08-04T21:12:19.574497,27051,"{""category"": ""7"", ""tweet_id_tweet"": ""455108751411126272"", ""task_id"": 16754}",62,16754,None,33,None,7,16754,4.55E+17
None,2017-08-04T21:12:15.174228,2017-08-04T21:12:22.505085,27052,"{""category"": ""2"", ""tweet_id_tweet"": ""452884562604224512"", ""task_id"": 16755}",62,16755,None,33,None,2,16755,4.53E+17
None,2017-08-05T17:29:28.332728,2017-08-05T17:31:15.732660,27053,"{""category"": ""6"", ""tweet_id_tweet"": ""453722897073180672"", ""task_id"": 16415}",62,16415,None,35,None,6,16415,4.54E+17
None,2017-08-05T17:29:28.527323,2017-08-05T17:31:34.742223,27054,"{""category"": ""7"", ""tweet_id_tweet"": ""454400169501818881"", ""task_id"": 16416}",62,16416,None,35,None,7,16416,4.54E+17
None,2017-08-05T17:31:15.983335,2017-08-05T17:32:02.630644,27055,"{""category"": ""4"", ""tweet_id_tweet"": ""453874162151747585"", ""task_id"": 16417}",62,16417,None,35,None,4,16417,4.54E+17
None,2017-08-05T17:31:34.961410,2017-08-05T17:32:13.541245,27056,"{""category"": ""4"", ""tweet_id_tweet"": ""454000198491336705"", ""task_id"": 16418}",62,16418,None,35,None,4,16418,4.54E+17
None,2017-08-05T17:32:02.859809,2017-08-05T17:32:20.952323,27057,"{""category"": ""7"", ""tweet_id_tweet"": ""454615227967864832"", ""task_id"": 16419}",62,16419,None,35,None,7,16419,4.55E+17
None,2017-08-05T17:32:13.779350,2017-08-05T17:32:28.105712,27058,"{""category"": ""3"", ""tweet_id_tweet"": ""455088349573693440"", ""task_id"": 16420}",62,16420,None,35,None,3,16420,4.55E+17
None,2017-08-05T17:32:21.168034,2017-08-05T17:32:39.710517,27059,"{""category"": ""4"", ""tweet_id_tweet"": ""451697655224487936"", ""task_id"": 16421}",62,16421,None,35,None,4,16421,4.52E+17
None,2017-08-05T17:32:28.328425,2017-08-05T17:32:53.385708,27060,"{""category"": ""7"", ""tweet_id_tweet"": ""454309593397866497"", ""task_id"": 16422}",62,16422,None,35,None,7,16422,4.54E+17
None,2017-08-05T17:32:39.931784,2017-08-05T17:33:10.807805,27061,"{""category"": ""1"", ""tweet_id_tweet"": ""452255293330571264"", ""task_id"": 16423}",62,16423,None,35,None,1,16423,4.52E+17
None,2017-08-05T17:32:53.631895,2017-08-05T17:49:46.731105,27062,"{""category"": ""6"", ""tweet_id_tweet"": ""454419968189562880"", ""task_id"": 16424}",62,16424,None,35,None,6,16424,4.54E+17
None,2017-08-05T17:33:11.059357,2017-08-05T17:49:56.623622,27063,"{""category"": ""5"", ""tweet_id_tweet"": ""455233822259691520"", ""task_id"": 16425}",62,16425,None,35,None,5,16425,4.55E+17
None,2017-08-05T17:49:46.952010,2017-08-05T17:50:03.279078,27064,"{""category"": ""3"", ""tweet_id_tweet"": ""451761760752513024"", ""task_id"": 16426}",62,16426,None,35,None,3,16426,4.52E+17
None,2017-08-05T17:49:56.847734,2017-08-05T17:50:07.840271,27065,"{""category"": ""1"", ""tweet_id_tweet"": ""455106035733106688"", ""task_id"": 16427}",62,16427,None,35,None,1,16427,4.55E+17
None,2017-08-05T17:50:03.521463,2017-08-05T17:50:21.566621,27066,"{""category"": ""4"", ""tweet_id_tweet"": ""451630002371452928"", ""task_id"": 16428}",62,16428,None,35,None,4,16428,4.52E+17
None,2017-08-05T17:50:08.117603,2017-08-05T17:50:32.554523,27067,"{""category"": ""4"", ""tweet_id_tweet"": ""451245068385402880"", ""task_id"": 16429}",62,16429,None,35,None,4,16429,4.51E+17
None,2017-08-05T17:50:21.787664,2017-08-05T17:50:38.859175,27068,"{""category"": ""4"", ""tweet_id_tweet"": ""451581818219675649"", ""task_id"": 16430}",62,16430,None,35,None,4,16430,4.52E+17
None,2017-08-05T17:50:32.795659,2017-08-05T17:50:44.850665,27069,"{""category"": ""1"", ""tweet_id_tweet"": ""451568092544385024"", ""task_id"": 16431}",62,16431,None,35,None,1,16431,4.52E+17
None,2017-08-05T17:50:39.076920,2017-08-05T17:50:52.586762,27070,"{""category"": ""5"", ""tweet_id_tweet"": ""451342068997033985"", ""task_id"": 16432}",62,16432,None,35,None,5,16432,4.51E+17
None,2017-08-05T17:50:45.068695,2017-08-05T17:51:09.652251,27071,"{""category"": ""3"", ""tweet_id_tweet"": ""451393408058155008"", ""task_id"": 16433}",62,16433,None,35,None,3,16433,4.51E+17
None,2017-08-05T17:50:52.816921,2017-08-05T18:13:02.823445,27072,"{""category"": ""2"", ""tweet_id_tweet"": ""451427667946913792"", ""task_id"": 16434}",62,16434,None,35,None,2,16434,4.51E+17
None,2017-08-05T17:51:09.874278,2017-08-05T18:13:20.279199,27073,"{""category"": ""5"", ""tweet_id_tweet"": ""452899526362533888"", ""task_id"": 16435}",62,16435,None,35,None,5,16435,4.53E+17
None,2017-08-05T18:13:03.070833,2017-08-05T18:13:27.482829,27074,"{""category"": ""3"", ""tweet_id_tweet"": ""454359961410494464"", ""task_id"": 16436}",62,16436,None,35,None,3,16436,4.54E+17
None,2017-08-05T18:13:20.492888,2017-08-05T18:24:32.173270,27075,"{""category"": ""7"", ""tweet_id_tweet"": ""451735204831715329"", ""task_id"": 16437}",62,16437,None,35,None,7,16437,4.52E+17
None,2017-08-05T18:13:27.713770,2017-08-05T18:24:39.156031,27076,"{""category"": ""5"", ""tweet_id_tweet"": ""451385709971406848"", ""task_id"": 16438}",62,16438,None,35,None,5,16438,4.51E+17
None,2017-08-05T18:24:32.423268,2017-08-05T18:24:46.966190,27077,"{""category"": ""7"", ""tweet_id_tweet"": ""452295741374234624"", ""task_id"": 16439}",62,16439,None,35,None,7,16439,4.52E+17
None,2017-08-05T18:24:39.812902,2017-08-05T18:24:56.480474,27078,"{""category"": ""4"", ""tweet_id_tweet"": ""451572510727733248"", ""task_id"": 16440}",62,16440,None,35,None,4,16440,4.52E+17
None,2017-08-05T18:24:47.197195,2017-08-05T18:25:05.322582,27079,"{""category"": ""2"", ""tweet_id_tweet"": ""455128007623995392"", ""task_id"": 16441}",62,16441,None,35,None,2,16441,4.55E+17
None,2017-08-05T18:24:56.713263,2017-08-05T18:25:12.822596,27080,"{""category"": ""4"", ""tweet_id_tweet"": ""451837360310067201"", ""task_id"": 16442}",62,16442,None,35,None,4,16442,4.52E+17
None,2017-08-05T18:25:05.542353,2017-08-05T18:25:19.043105,27081,"{""category"": ""3"", ""tweet_id_tweet"": ""452075854353661952"", ""task_id"": 16443}",62,16443,None,35,None,3,16443,4.52E+17
None,2017-08-05T18:25:13.045788,2017-08-05T18:25:29.372007,27082,"{""category"": ""4"", ""tweet_id_tweet"": ""451565341127094272"", ""task_id"": 16444}",62,16444,None,35,None,4,16444,4.52E+17
None,2017-08-05T18:25:19.284309,2017-08-05T18:25:37.131577,27083,"{""category"": ""4"", ""tweet_id_tweet"": ""454719912590983168"", ""task_id"": 16445}",62,16445,None,35,None,4,16445,4.55E+17
None,2017-08-05T18:25:29.627107,2017-08-05T18:25:41.986879,27084,"{""category"": ""7"", ""tweet_id_tweet"": ""451407355176300544"", ""task_id"": 16446}",62,16446,None,35,None,7,16446,4.51E+17
None,2017-08-05T18:25:37.351971,2017-08-05T18:25:49.380619,27085,"{""category"": ""5"", ""tweet_id_tweet"": ""455218292165054465"", ""task_id"": 16447}",62,16447,None,35,None,5,16447,4.55E+17
None,2017-08-05T18:25:42.373079,2017-08-05T18:26:06.917300,27086,"{""category"": ""5"", ""tweet_id_tweet"": ""451709325007130624"", ""task_id"": 16448}",62,16448,None,35,None,5,16448,4.52E+17
None,2017-08-05T18:25:49.610257,2017-08-05T18:26:19.551383,27087,"{""category"": ""3"", ""tweet_id_tweet"": ""452798923372253184"", ""task_id"": 16449}",62,16449,None,35,None,3,16449,4.53E+17
None,2017-08-05T18:26:07.135337,2017-08-05T18:26:38.330092,27088,"{""category"": ""6"", ""tweet_id_tweet"": ""452226622356459520"", ""task_id"": 16450}",62,16450,None,35,None,6,16450,4.52E+17
None,2017-08-05T18:26:19.774564,2017-08-05T18:26:43.987428,27089,"{""category"": ""5"", ""tweet_id_tweet"": ""451550732165320704"", ""task_id"": 16451}",62,16451,None,35,None,5,16451,4.52E+17
None,2017-08-05T18:26:38.598668,2017-08-05T18:26:50.309578,27090,"{""category"": ""1"", ""tweet_id_tweet"": ""451339951012331520"", ""task_id"": 16452}",62,16452,None,35,None,1,16452,4.51E+17
None,2017-08-05T18:26:44.210211,2017-08-05T18:26:57.711962,27091,"{""category"": ""4"", ""tweet_id_tweet"": ""451401706400538624"", ""task_id"": 16453}",62,16453,None,35,None,4,16453,4.51E+17
None,2017-08-05T18:26:50.549694,2017-08-05T18:27:06.084073,27092,"{""category"": ""5"", ""tweet_id_tweet"": ""451568556740595714"", ""task_id"": 16454}",62,16454,None,35,None,5,16454,4.52E+17
None,2017-08-06T16:10:46.913958,2017-08-06T16:11:08.363245,27093,"{""category"": ""6"", ""tweet_id_tweet"": ""451461583437565952"", ""task_id"": 16455}",62,16455,None,None,191.113.53.124,6,16455,4.51E+17
None,2017-08-06T16:10:47.327959,2017-08-06T16:11:19.118078,27094,"{""category"": ""5"", ""tweet_id_tweet"": ""451640152734326784"", ""task_id"": 16456}",62,16456,None,None,191.113.53.124,5,16456,4.52E+17
None,2017-08-06T16:11:08.664737,2017-08-06T16:11:57.481453,27095,"{""category"": ""2"", ""tweet_id_tweet"": ""451946205967548416"", ""task_id"": 16457}",62,16457,None,None,191.113.53.124,2,16457,4.52E+17
None,2017-08-06T16:11:19.392006,2017-08-06T16:12:09.553946,27096,"{""category"": ""4"", ""tweet_id_tweet"": ""454633539661594624"", ""task_id"": 16458}",62,16458,None,None,191.113.53.124,4,16458,4.55E+17
None,2017-08-06T16:11:59.261690,2017-08-06T16:12:20.517716,27097,"{""category"": ""5"", ""tweet_id_tweet"": ""451296443127459840"", ""task_id"": 16459}",62,16459,None,None,191.113.53.124,5,16459,4.51E+17
None,2017-08-06T16:12:09.784913,2017-08-06T16:12:36.252415,27098,"{""category"": ""6"", ""tweet_id_tweet"": ""451232206480887808"", ""task_id"": 16460}",62,16460,None,None,191.113.53.124,6,16460,4.51E+17
None,2017-08-06T22:47:01.377603,2017-08-06T22:48:07.268263,27099,"{""category"": ""7"", ""tweet_id_tweet"": ""454303086723751936"", ""task_id"": 16461}",62,16461,None,36,None,7,16461,4.54E+17
None,2017-08-06T22:47:01.623337,2017-08-06T22:48:27.348003,27100,"{""category"": ""5"", ""tweet_id_tweet"": ""451477358185566208"", ""task_id"": 16462}",62,16462,None,36,None,5,16462,4.51E+17
None,2017-08-06T22:48:07.527028,2017-08-06T22:49:02.941354,27101,"{""category"": ""2"", ""tweet_id_tweet"": ""451381031728607233"", ""task_id"": 16463}",62,16463,None,36,None,2,16463,4.51E+17
None,2017-08-06T22:48:27.635385,2017-08-06T22:49:16.157764,27102,"{""category"": ""4"", ""tweet_id_tweet"": ""454418207651033088"", ""task_id"": 16464}",62,16464,None,36,None,4,16464,4.54E+17
None,2017-08-06T22:49:03.191427,2017-08-06T22:49:21.374894,27103,"{""category"": ""5"", ""tweet_id_tweet"": ""451356692220223488"", ""task_id"": 16465}",62,16465,None,36,None,5,16465,4.51E+17
None,2017-08-06T22:49:16.406725,2017-08-06T22:49:29.884556,27104,"{""category"": ""7"", ""tweet_id_tweet"": ""451407200771407872"", ""task_id"": 16466}",62,16466,None,36,None,7,16466,4.51E+17
None,2017-08-07T05:29:01.392951,2017-08-07T05:29:14.882733,27105,"{""category"": ""4"", ""tweet_id_tweet"": ""451563054036439040"", ""task_id"": 16467}",62,16467,None,36,None,4,16467,4.52E+17
None,2017-08-07T05:29:01.617574,2017-08-07T05:29:23.070973,27106,"{""category"": ""5"", ""tweet_id_tweet"": ""451662874767654912"", ""task_id"": 16468}",62,16468,None,36,None,5,16468,4.52E+17
None,2017-08-07T05:29:15.126449,2017-08-07T05:29:49.495079,27107,"{""category"": ""6"", ""tweet_id_tweet"": ""451547407948726272"", ""task_id"": 16469}",62,16469,None,36,None,6,16469,4.52E+17
None,2017-08-07T05:29:23.350995,2017-08-07T05:30:03.079404,27108,"{""category"": ""6"", ""tweet_id_tweet"": ""453408351691743232"", ""task_id"": 16470}",62,16470,None,36,None,6,16470,4.53E+17
None,2017-08-07T05:29:49.780346,2017-08-07T05:30:20.521947,27109,"{""category"": ""6"", ""tweet_id_tweet"": ""454420021817913344"", ""task_id"": 16471}",62,16471,None,36,None,6,16471,4.54E+17
None,2017-08-07T05:30:03.384963,2017-08-07T05:30:32.357931,27110,"{""category"": ""5"", ""tweet_id_tweet"": ""454225578103955456"", ""task_id"": 16472}",62,16472,None,36,None,5,16472,4.54E+17
None,2017-08-07T05:30:20.760919,2017-08-07T05:30:50.477895,27111,"{""category"": ""3"", ""tweet_id_tweet"": ""453964321991962624"", ""task_id"": 16473}",62,16473,None,36,None,3,16473,4.54E+17
None,2017-08-07T05:30:32.587549,2017-08-07T05:30:55.912776,27112,"{""category"": ""6"", ""tweet_id_tweet"": ""451555127808126976"", ""task_id"": 16474}",62,16474,None,36,None,6,16474,4.52E+17
None,2017-08-07T05:30:50.705764,2017-08-07T05:31:07.486276,27113,"{""category"": ""6"", ""tweet_id_tweet"": ""451833661529137152"", ""task_id"": 16475}",62,16475,None,36,None,6,16475,4.52E+17
None,2017-08-07T05:30:56.166131,2017-08-07T05:31:33.877226,27114,"{""category"": ""7"", ""tweet_id_tweet"": ""455161125315678208"", ""task_id"": 16476}",62,16476,None,36,None,7,16476,4.55E+17
None,2017-08-07T05:31:07.725392,2017-08-07T05:31:46.847186,27115,"{""category"": ""2"", ""tweet_id_tweet"": ""453603558500610048"", ""task_id"": 16477}",62,16477,None,36,None,2,16477,4.54E+17
None,2017-08-07T05:31:34.115924,2017-08-07T05:33:04.488346,27116,"{""category"": ""3"", ""tweet_id_tweet"": ""455142738913406976"", ""task_id"": 16478}",62,16478,None,36,None,3,16478,4.55E+17
None,2017-08-07T05:31:47.083198,2017-08-07T05:33:08.765194,27117,"{""category"": ""3"", ""tweet_id_tweet"": ""452245449265934336"", ""task_id"": 16479}",62,16479,None,36,None,3,16479,4.52E+17
None,2017-08-07T05:33:04.767468,2017-08-07T05:33:13.395124,27118,"{""category"": ""6"", ""tweet_id_tweet"": ""451571117916823554"", ""task_id"": 16480}",62,16480,None,36,None,6,16480,4.52E+17
None,2017-08-07T05:33:09.014669,2017-08-07T05:33:17.731480,27119,"{""category"": ""4"", ""tweet_id_tweet"": ""451560688272408576"", ""task_id"": 16481}",62,16481,None,36,None,4,16481,4.52E+17
None,2017-08-07T13:02:29.870886,2017-08-07T13:02:54.569781,27120,"{""category"": ""6"", ""tweet_id_tweet"": ""451732262263193600"", ""task_id"": 16482}",62,16482,None,36,None,6,16482,4.52E+17
None,2017-08-07T13:02:30.291667,2017-08-07T13:07:40.477964,27121,"{""category"": ""7"", ""tweet_id_tweet"": ""452602305922076672"", ""task_id"": 16483}",62,16483,None,36,None,7,16483,4.53E+17
None,2017-08-07T13:02:54.926382,2017-08-07T13:08:40.993026,27122,"{""category"": ""3"", ""tweet_id_tweet"": ""454216694861692928"", ""task_id"": 16484}",62,16484,None,36,None,3,16484,4.54E+17
None,2017-08-07T13:07:40.809597,2017-08-07T13:09:01.711043,27123,"{""category"": ""4"", ""tweet_id_tweet"": ""451572234633478144"", ""task_id"": 16485}",62,16485,None,36,None,4,16485,4.52E+17
None,2017-08-07T13:08:41.329018,2017-08-07T13:09:13.766237,27124,"{""category"": ""5"", ""tweet_id_tweet"": ""452166414548205568"", ""task_id"": 16486}",62,16486,None,36,None,5,16486,4.52E+17
None,2017-08-07T13:09:02.058780,2017-08-07T13:09:24.345222,27125,"{""category"": ""3"", ""tweet_id_tweet"": ""454445888719446016"", ""task_id"": 16487}",62,16487,None,36,None,3,16487,4.54E+17
None,2017-08-07T13:09:14.115110,2017-08-07T13:09:35.714968,27126,"{""category"": ""6"", ""tweet_id_tweet"": ""452157325520822272"", ""task_id"": 16488}",62,16488,None,36,None,6,16488,4.52E+17
None,2017-08-07T13:09:24.757826,2017-08-07T13:09:46.740094,27127,"{""category"": ""3"", ""tweet_id_tweet"": ""452847784786268161"", ""task_id"": 16489}",62,16489,None,36,None,3,16489,4.53E+17
None,2017-08-07T13:09:36.074730,2017-08-07T13:09:53.823453,27128,"{""category"": ""7"", ""tweet_id_tweet"": ""455239056713322497"", ""task_id"": 16490}",62,16490,None,36,None,7,16490,4.55E+17
None,2017-08-07T13:09:47.103547,2017-08-07T13:09:57.980423,27129,"{""category"": ""7"", ""tweet_id_tweet"": ""454741143230889984"", ""task_id"": 16491}",62,16491,None,36,None,7,16491,4.55E+17
None,2017-08-07T13:09:54.210538,2017-08-07T13:10:22.667933,27130,"{""category"": ""5"", ""tweet_id_tweet"": ""451424026796507136"", ""task_id"": 16492}",62,16492,None,36,None,5,16492,4.51E+17
None,2017-08-07T13:09:58.381505,2017-08-07T13:12:29.238012,27131,"{""category"": ""5"", ""tweet_id_tweet"": ""451452083632214018"", ""task_id"": 16493}",62,16493,None,36,None,5,16493,4.51E+17
None,2017-08-07T13:10:22.996893,2017-08-07T13:12:42.186921,27132,"{""category"": ""6"", ""tweet_id_tweet"": ""451571523963199489"", ""task_id"": 16494}",62,16494,None,36,None,6,16494,4.52E+17
None,2017-08-07T13:12:29.571789,2017-08-07T13:13:10.111353,27133,"{""category"": ""3"", ""tweet_id_tweet"": ""454235327994269696"", ""task_id"": 16495}",62,16495,None,36,None,3,16495,4.54E+17
None,2017-08-07T13:12:42.587838,2017-08-07T13:13:23.626583,27134,"{""category"": ""1"", ""tweet_id_tweet"": ""451317812342964225"", ""task_id"": 16496}",62,16496,None,36,None,1,16496,4.51E+17
None,2017-08-07T13:13:10.461517,2017-08-07T13:13:30.124886,27135,"{""category"": ""3"", ""tweet_id_tweet"": ""454322426563002369"", ""task_id"": 16497}",62,16497,None,36,None,3,16497,4.54E+17
None,2017-08-07T13:13:23.991732,2017-08-07T13:13:35.615533,27136,"{""category"": ""2"", ""tweet_id_tweet"": ""454316453471465472"", ""task_id"": 16498}",62,16498,None,36,None,2,16498,4.54E+17
None,2017-08-07T13:13:30.528030,2017-08-07T13:13:49.854693,27137,"{""category"": ""5"", ""tweet_id_tweet"": ""455146846613422080"", ""task_id"": 16499}",62,16499,None,36,None,5,16499,4.55E+17
None,2017-08-07T13:13:36.011677,2017-08-07T13:13:58.834892,27138,"{""category"": ""7"", ""tweet_id_tweet"": ""451456667583283207"", ""task_id"": 16500}",62,16500,None,36,None,7,16500,4.51E+17
None,2017-08-07T14:05:09.011802,2017-08-07T14:06:05.960053,27139,"{""category"": ""6"", ""tweet_id_tweet"": ""453344582533525504"", ""task_id"": 16501}",62,16501,None,3,None,6,16501,4.53E+17
None,2017-08-07T14:05:09.315476,2017-08-07T14:06:10.116159,27140,"{""category"": ""6"", ""tweet_id_tweet"": ""453321637182836736"", ""task_id"": 16502}",62,16502,None,3,None,6,16502,4.53E+17
None,2017-08-07T14:06:06.291379,2017-08-07T14:06:13.402574,27141,"{""category"": ""5"", ""tweet_id_tweet"": ""451402269062602752"", ""task_id"": 16503}",62,16503,None,3,None,5,16503,4.51E+17
None,2017-08-07T14:06:10.485021,2017-08-07T14:06:16.868155,27142,"{""category"": ""7"", ""tweet_id_tweet"": ""454711124018356224"", ""task_id"": 16504}",62,16504,None,3,None,7,16504,4.55E+17
None,2017-08-07T14:06:13.731319,2017-08-07T14:06:29.817648,27143,"{""category"": ""1"", ""tweet_id_tweet"": ""451258457128448000"", ""task_id"": 16505}",62,16505,None,3,None,1,16505,4.51E+17
None,2017-08-07T14:06:17.209958,2017-08-07T14:06:33.160476,27144,"{""category"": ""6"", ""tweet_id_tweet"": ""452242159974883329"", ""task_id"": 16506}",62,16506,None,3,None,6,16506,4.52E+17
None,2017-08-07T14:06:30.142690,2017-08-07T14:06:39.815641,27145,"{""category"": ""7"", ""tweet_id_tweet"": ""451889488428797953"", ""task_id"": 16507}",62,16507,None,3,None,7,16507,4.52E+17
None,2017-08-07T14:06:33.475108,2017-08-07T14:06:47.047493,27146,"{""category"": ""5"", ""tweet_id_tweet"": ""451560107554258945"", ""task_id"": 16508}",62,16508,None,3,None,5,16508,4.52E+17
None,2017-08-07T15:48:18.125727,2017-08-07T15:48:30.827700,27147,"{""category"": ""5"", ""tweet_id_tweet"": ""451523766393503745"", ""task_id"": 16509}",62,16509,None,3,None,5,16509,4.52E+17
None,2017-08-07T15:48:19.756122,2017-08-07T15:48:34.355561,27148,"{""category"": ""6"", ""tweet_id_tweet"": ""451858906071846913"", ""task_id"": 16510}",62,16510,None,3,None,6,16510,4.52E+17
None,2017-08-07T15:48:31.151728,2017-08-07T15:48:44.307926,27149,"{""category"": ""6"", ""tweet_id_tweet"": ""451524657309835265"", ""task_id"": 16511}",62,16511,None,3,None,6,16511,4.52E+17
None,2017-08-07T15:48:34.693815,2017-08-07T15:48:48.288496,27150,"{""category"": ""5"", ""tweet_id_tweet"": ""453699506077319168"", ""task_id"": 16512}",62,16512,None,3,None,5,16512,4.54E+17
None,2017-08-07T15:48:44.642808,2017-08-07T15:48:53.360627,27151,"{""category"": ""6"", ""tweet_id_tweet"": ""453634634954190848"", ""task_id"": 16513}",62,16513,None,3,None,6,16513,4.54E+17
None,2017-08-07T15:48:48.615782,2017-08-07T15:48:57.632370,27152,"{""category"": ""6"", ""tweet_id_tweet"": ""453412778129514496"", ""task_id"": 16514}",62,16514,None,3,None,6,16514,4.53E+17
None,2017-08-07T15:48:53.724058,2017-08-07T15:49:02.883038,27153,"{""category"": ""6"", ""tweet_id_tweet"": ""453323688889180161"", ""task_id"": 16515}",62,16515,None,3,None,6,16515,4.53E+17
None,2017-08-07T15:48:57.971475,2017-08-07T15:49:10.655528,27154,"{""category"": ""6"", ""tweet_id_tweet"": ""451482951952654336"", ""task_id"": 16516}",62,16516,None,3,None,6,16516,4.51E+17
None,2017-08-07T15:49:03.591293,2017-08-07T15:49:15.208990,27155,"{""category"": ""1"", ""tweet_id_tweet"": ""451457212096217088"", ""task_id"": 16517}",62,16517,None,3,None,1,16517,4.51E+17
None,2017-08-07T15:49:10.996238,2017-08-07T15:49:20.205902,27156,"{""category"": ""6"", ""tweet_id_tweet"": ""451552790398390272"", ""task_id"": 16518}",62,16518,None,3,None,6,16518,4.52E+17
